event_id,disaster_type,location,latitude,longitude,date,severity_level,affected_population,estimated_economic_loss_usd,response_time_hours,aid_provided,infrastructure_damage_index,is_major_disaster
17254,Earthquake,Italy,42.27908534096727,15.1748454945875,2025-11-25,5,21339.431346695317,1181815.9171424264,8.572825279124878,No,0.58,False
14207,Earthquake,Italy,44.62461081343789,12.926942560916665,2024-01-17,1,8039.222697124689,1958349.9306504652,40.396746747139204,Yes,1.2700627444159787,False
8833,Earthquake,Italy,42.8133882120275,14.192436936912024,2025-01-07,5,20453.766984917205,2333294.3251086418,67.33251505425434,Yes,3.7496309751326526,False
13247,Earthquake,Italy,38.31602059144931,9.923553939885387,2025-09-27,5,24201.135827672686,5100852.984716744,56.8758448475146,Yes,1.046474271424016,False
11730,Earthquake,Italy,43.03973520943052,17.34933240917917,2025-09-17,5,35188.282338755,1909947.9973609154,10.451621402892336,Yes,1.0701256317035972,False
17523,Earthquake,Italy,42.7613645550955,12.87381337255544,2025-10-29,4,11098.100430983653,3640770.2598140156,43.88517904132182,Yes,3.7000300382903872,False
7908,Earthquake,Italy,43.32963880850237,14.502290901251516,2025-10-26,6,32366.62296774009,9714092.851986604,3.4623720772241944,Yes,0.47,False
6857,Earthquake,Italy,40.30201762456274,11.976154260974235,2023-01-17,6,33733.86879113199,7965492.049244203,26.71738415874054,Yes,5.572236679315754,False
19087,Earthquake,Italy,41.00150172511149,9.536944568688137,2024-09-07,3,10743.639395640641,1255049.1504490694,33.80986908205679,Yes,1.2187966445150304,False
18502,Earthquake,Italy,45.01063506301979,12.152713206827435,2024-05-09,1,176.8952304157705,128961.74763438282,3.1116075403351493,Yes,0.6386435101085358,False
4687,Earthquake,Italy,39.67987663933284,9.715652531921808,2023-04-12,3,10159.713548714426,969022.8626781564,31.91656394064523,Yes,0.15213984781261058,False
19155,Earthquake,Italy,41.05010318815918,13.411239556445963,2024-10-02,2,15211.068713858458,1925270.849475754,53.69559652384479,Yes,0.54,False
8709,Earthquake,Italy,41.259875915861066,11.984159505818369,2023-05-23,5,23120.00140431412,5629489.025487524,44.74835457993881,Yes,2.819357237587697,False
19362,Earthquake,Italy,42.38228098753324,12.659684367568326,2025-07-29,1,10724.491942366365,1307526.53640789,5.162734729521963,Yes,2.057893227727497,False
18766,Flood,Italy,40.08059848329509,15.85531200075414,2025-10-27,3,18116.46550965305,1412238.2842271267,48.5140649086239,Yes,0.31,False
6103,Flood,Italy,39.62238346997216,12.466423661278975,2024-11-06,4,11319.597226602209,1753302.3789314032,19.227388087328098,Yes,0.59,False
2038,Flood,Italy,38.51032420489535,12.978438145767427,2023-12-17,5,20847.937536312555,6085302.1805592645,29.819722194049817,No,0.36,False
142,Flood,Italy,44.56271238122334,11.754995522756332,2023-03-16,5,15876.32717587077,613320.831151777,28.835935184097234,No,6.806029657486551,False
13966,Flood,Italy,38.27317561874615,14.24969877636988,2024-01-16,2,16268.60848882341,1888006.4419832572,13.742533254047855,Yes,0.22,False
8185,Flood,Italy,37.476691211791525,13.488639380221612,2025-06-01,6,33638.187547094094,2132277.9348835796,20.84327288960901,Yes,0.38,False
16647,Flood,Italy,38.48874202831973,12.583371931500336,2023-02-16,5,12041.703903102854,3441283.8935911697,34.265081819411684,Yes,0.3124786471883416,False
19983,Flood,Italy,43.44298735749984,15.881551991155952,2024-03-06,4,27434.305317016326,2171763.11077256,49.787730345024976,Yes,0.59,False
17644,Flood,Italy,38.0353949163067,11.982602960353097,2025-04-05,3,12512.52252660955,2711989.084232175,47.20006805277831,Yes,0.39,False
4702,Flood,Italy,41.69539926268019,13.622044867587343,2025-01-06,3,11547.795396172458,567080.4727022797,25.115641422623156,Yes,0.22,False
9165,Flood,Italy,43.437970619757614,12.722944953151538,2023-12-08,6,33136.60242047266,10114314.360000791,16.815932080729194,Yes,6.812748417704736,False
2910,Flood,Italy,41.2610582940329,10.356931606695074,2023-10-28,4,17354.64347246538,3155877.902681036,49.51131613330555,Yes,0.7999649536756097,False
9113,Flood,Italy,41.87739384503545,9.735045095723589,2023-09-06,1,99.85594471073921,156715.01719202384,47.46240394386099,Yes,1.997315989832108,False
6970,Flood,Italy,41.41455475771753,10.699500384471069,2023-10-17,3,8795.954657350154,2122000.776020829,23.22065755724177,Yes,1.0418666485363903,False
14962,Flood,Italy,42.934897303498815,11.205744241309036,2025-04-14,2,12379.444389576367,3953143.4269350944,7.287536513741699,Yes,2.4357195514888064,False
12851,Flood,Italy,43.89937224249145,14.90209943356722,2023-09-12,6,44704.2638298026,7830638.708312754,31.7862389844939,Yes,0.49,False
17061,Flood,Italy,40.6981039531769,8.880109988159361,2024-10-30,3,5996.484801023629,246557.12000223732,6.288509647016046,Yes,4.8750161915660275,False
15962,Flood,Italy,41.12693765027692,14.306983126721862,2024-05-09,5,27018.160090099613,7235780.734825351,11.184213054979503,Yes,1.428067510758833,False
6664,Flood,Italy,44.34179274972463,12.23172197819906,2025-11-05,6,19700.93665253366,4402547.907854248,20.419787535077816,Yes,3.3782299905712785,False
820,Flood,Italy,43.41795646250179,15.78088067327632,2025-07-13,2,8071.645591698356,145161.0584230951,18.848180352999474,Yes,0.44,False
19017,Flood,Italy,47.77337382902791,13.9704228858463,2024-02-27,4,10872.335592512018,1703828.0573684494,23.37200024805777,Yes,0.76,False
13084,Flood,Italy,47.371220175025606,16.01898469460853,2024-09-06,5,27936.226705003766,2416613.2180187693,1.3052103591628381,Yes,0.85,False
11101,Flood,Italy,40.56633243037688,12.641089408241944,2025-08-03,4,22982.011403955115,1650233.9535134048,21.4835955668802,Yes,3.502551858785861,False
10176,Flood,Italy,40.05637674116278,14.003943638413894,2024-08-31,5,27329.4888855224,6512025.8047102345,19.22894957825046,Yes,6.915155046426608,False
4157,Flood,Italy,39.15214049786836,8.381335804786392,2023-06-28,6,42420.671685654226,6052634.881473663,51.742169868609416,Yes,2.0250951324005046,False
10486,Flood,Italy,42.25827299898585,10.236395256558296,2022-12-27,2,23609.626422362337,5263754.61468004,12.86514193806505,Yes,0.57,False
7178,Flood,Italy,40.87914818288579,11.023451028206155,2024-12-24,4,36824.427453186116,4587453.353024042,6.030834801471848,Yes,0.032490710506548115,False
14322,Flood,Italy,38.0777309041916,12.357554687162516,2024-06-30,2,29262.454095923007,5953353.608759004,12.713750110482717,Yes,0.48,False
16894,Flood,Italy,37.97156127837122,14.265424783308257,2025-04-19,6,23710.837716720183,2762114.9256888046,69.23048985059012,No,0.7423462404976922,False
1473,Flood,Italy,40.79187132285987,17.94342858098212,2024-06-22,3,19038.458880725553,1338309.3979625937,8.001067439590802,No,1.9632326436066376,False
6359,Flood,Italy,37.617939734567145,12.898381147148127,2024-04-13,6,29412.909374547486,2533743.468895257,17.23697829619128,Yes,1.9611450796167786,False
6040,Flood,Italy,43.64866400242855,10.743833571578142,2023-05-06,4,20448.940370121403,1564064.8182856159,6.679582044304346,No,3.430308638020803,False
864,Flood,Italy,42.35604134057593,10.86544983863687,2025-04-15,4,15628.140338128685,2045417.9670066389,50.036379529266256,Yes,0.46,False
17443,Wildfire,Indonesia,1.843255881578071,115.40584822239428,2024-04-20,7,18255.210271074822,5005174.608886515,15.390016431233335,Yes,5.367045691675879,True
241,Wildfire,Indonesia,0.8518108380127457,111.79670568966723,2024-02-13,9,34895.42610965953,3596325.789939987,21.168949956565896,No,2.8466129417678374,True
5708,Wildfire,Indonesia,-2.624714037797766,116.1866014545279,2024-01-12,9,42142.26870063103,7437292.0116096595,24.40793488217781,No,0.55,True
11931,Wildfire,Indonesia,0.4421304853309623,112.92428963908792,2023-08-30,10,38169.94120304628,2701036.555320514,75.3267761038013,Yes,3.7283871238797714,True
8681,Wildfire,Indonesia,0.1341374649349218,108.96667055413214,2024-06-07,10,44560.860883273235,9809633.826216491,64.88966757541594,Yes,0.75,True
1725,Wildfire,Indonesia,-2.2036757740354465,115.99156172716772,2023-06-03,9,43301.20493251994,9085735.814016772,21.296335708575878,No,2.9814471496896107,True
9022,Wildfire,Indonesia,2.063458064518108,116.67812842798084,2023-03-11,8,41015.581770879566,12768245.156901104,56.30857174056646,Yes,0.89,True
6,Wildfire,Indonesia,-2.4761398467185693,112.89464918920568,2023-11-19,9,48626.52484645508,11521972.286662988,59.81222520031332,Yes,0.95,True
9525,Wildfire,Indonesia,-1.905898381315978,112.92948505296197,2025-08-11,7,36574.59621662323,3750927.0267379875,22.273856865375393,No,3.146228733295293,True
14908,Wildfire,Indonesia,-0.505750772079318,114.72345280994742,2024-08-06,10,41382.342209207534,4379559.395767299,23.593962227474396,Yes,3.0896235852923803,True
10906,Wildfire,Indonesia,-0.8437142985658197,117.68907220154944,2023-10-17,8,34435.22710205204,3999195.5392746613,45.18865743391655,Yes,0.47552113140808056,True
14889,Wildfire,Indonesia,-0.7292796173172659,115.74281891340678,2024-12-28,8,36372.15714055421,3065169.5786251724,11.765593246799758,Yes,0.69,True
16095,Wildfire,Indonesia,-3.691943583949084,111.78974007569076,2024-10-28,9,61268.05256193518,12253313.413961504,62.391128046030424,Yes,0.41065752686286794,True
17357,Wildfire,Indonesia,0.7241823332705007,113.1371949379648,2023-08-05,7,20871.906898798283,5057681.833247972,4.314828564600596,Yes,0.52,True
13744,Wildfire,Indonesia,-2.8429960909517336,110.66403839737538,2025-04-02,7,42031.70056666509,7355429.4125238815,9.590576459217123,Yes,1.0648189439575768,True
745,Wildfire,Indonesia,-0.7121896624313646,113.58446057594224,2024-12-12,8,45673.22621573465,7402028.789608683,11.464832096510138,Yes,0.65,True
7313,Wildfire,Indonesia,0.4827301132997391,117.27610096673482,2025-03-26,9,44767.297204564355,10328740.64705681,25.61106321218539,Yes,1.968862189520324,True
7751,Wildfire,Indonesia,-1.696330382991063,110.24103544649388,2023-06-15,9,34673.565272979264,4526883.441085729,15.033890545350756,No,2.359335484359875,True
15710,Wildfire,Indonesia,-3.603470714353626,114.61238879425903,2025-03-12,10,60600.04696355147,14939684.610670876,30.908157351005514,No,1.0080633511333168,True
3347,Wildfire,Indonesia,-1.240772378222712,115.8268549796538,2024-12-16,8,50764.56892456895,8343970.020869707,20.0622225406168,Yes,0.66,True
17762,Wildfire,Indonesia,-3.0719915113454563,109.65144481985308,2024-03-18,8,25240.87276408372,3352650.6371651264,45.46130116971468,Yes,0.45,True
1298,Wildfire,Indonesia,-0.2728945305977261,113.34398367864154,2025-08-22,9,51745.89999330885,10102306.218139539,22.546569131557067,Yes,0.5,True
17890,Wildfire,Indonesia,-0.5654012182888991,114.63400938580112,2023-10-10,10,41987.39033373009,2650149.520191529,15.44502062922385,No,0.57,True
16383,Wildfire,Indonesia,-0.3086272626948876,114.9031184059978,2024-04-20,10,54177.33248789756,16236237.396823704,25.06541761545466,Yes,5.843295080318065,True
15574,Wildfire,Indonesia,-0.9973498725121064,114.66251725102632,2024-11-22,9,29935.574878993768,2532404.4419870963,64.37612038751743,Yes,0.9836822182900273,True
1469,Wildfire,Indonesia,0.5433859684830914,112.97415578012158,2023-06-02,10,41226.95082713838,5185692.92424974,8.865293832788154,Yes,0.56,True
2057,Wildfire,Indonesia,3.0048066865396,112.52190438737028,2023-07-05,9,39952.46697727747,9604064.135925276,52.15793060098921,Yes,0.96,True
10741,Wildfire,Indonesia,-5.906926746857113,114.31318503793264,2025-01-25,8,31342.32373577135,4528261.7341526775,28.082280325215713,Yes,0.4654322786774826,True
19821,Wildfire,Indonesia,-2.857541601177517,110.62218765807904,2024-12-12,7,28417.065788108484,6098305.60586129,21.49020515574218,Yes,3.0146002634599816,True
9693,Wildfire,Indonesia,-1.6780410512482824,114.950391744225,2023-06-07,8,49628.90679086889,3315692.2335019982,46.915130978788405,Yes,0.81,True
18143,Wildfire,Indonesia,0.5238243326433002,114.49833333075276,2023-07-28,8,37998.910855564616,6976255.568541531,29.181357832792948,Yes,1.1604959660215988,True
9488,Wildfire,Indonesia,-1.1799344236576284,116.2662368565079,2025-11-06,10,45901.426794811196,11195311.43333787,57.80480114349311,Yes,2.0020103580521056,True
15427,Wildfire,Indonesia,1.948050366295586,111.9012304845022,2023-07-02,7,21361.885435945333,1665668.2007974563,29.698000450530458,No,2.797304392065665,True
14706,Wildfire,Indonesia,4.7966705736510855,114.97223861823878,2024-05-20,9,57993.95133909226,13638808.775558278,37.33648624111814,Yes,0.72,True
2331,Wildfire,Indonesia,1.87197840212342,112.5082046119811,2024-04-16,8,39045.22766906066,10679837.575690534,46.955002155232336,No,0.08679717964449685,True
2194,Wildfire,Indonesia,-3.5231263418493097,117.5753350228651,2024-05-30,7,32708.72082994621,3465246.358114423,51.46627048136958,Yes,0.58,True
6058,Wildfire,Indonesia,-2.5130341802036864,110.55193646183176,2025-05-20,10,54542.12673016597,6815507.157992993,11.63360899917407,Yes,4.601204535143518,True
13564,Wildfire,Indonesia,-1.4217355743795124,117.13234492245546,2023-01-02,9,49096.01040337439,8175261.725988843,56.53969480672147,Yes,3.3169717535468135,True
8362,Wildfire,Indonesia,-3.364660731341432,114.68591344344884,2024-01-16,8,31812.191580768464,3775973.671641783,62.20139766907338,Yes,0.72,True
8546,Wildfire,Indonesia,-1.2127414838363992,117.95170054089316,2025-05-29,9,36589.19291228779,9960213.730702216,36.53565056047154,No,1.0,True
5470,Wildfire,Indonesia,-0.9875816622268424,113.81893217669544,2025-03-23,8,49148.785669296325,8827262.493617894,26.877899514329876,Yes,0.45,True
5773,Wildfire,Indonesia,5.397313384077671,112.71466274550448,2024-08-03,10,61651.55486802274,5328041.287706393,49.88875141352675,No,1.0,True
12793,Wildfire,Indonesia,-2.174079209246331,114.6403801340612,2023-08-15,9,38433.68044558742,9177007.017798249,69.10093169159006,No,0.97,True
1841,Wildfire,Indonesia,-3.910836453393381,111.63098439490705,2023-07-15,7,37412.97767466952,8678173.134489601,29.368173946832865,Yes,0.97,True
4190,Wildfire,Indonesia,-0.1006208117169187,116.17969789614445,2025-07-18,9,48315.5392692389,11269348.419502718,62.61126651869249,No,3.6222490535840723,True
9314,Wildfire,Indonesia,-0.3201223378653794,114.35986944747688,2025-06-22,10,48419.979265519214,7050210.757967455,35.59200518406539,Yes,0.91,True
12734,Wildfire,Indonesia,-1.2986524465111249,113.84993441870984,2023-04-07,9,54993.33890019564,17125547.412428137,41.75154592433405,Yes,0.97,True
15293,Wildfire,Indonesia,-0.666874785331589,116.1469555257283,2023-09-30,10,39369.992981547446,4775334.1480186125,9.978813790854527,No,0.32438826139972576,True
15416,Wildfire,Indonesia,-4.038788741375916,113.27398578539432,2022-12-24,8,46712.97040381447,11351122.771254735,67.7830710077134,Yes,2.8091890591474042,True
12485,Wildfire,Indonesia,-1.8180038791695008,115.4048057530808,2023-08-18,10,53295.772563215825,4339122.34520531,27.07367705681513,No,0.8,True
15785,Wildfire,Indonesia,-0.3766601898444972,113.84472212572128,2025-07-11,7,34608.864597824024,7192714.766941314,59.52704347877863,Yes,2.6300764704911073,True
2387,Wildfire,Indonesia,-3.524198905501991,114.63846232916978,2023-02-25,8,23060.520186352795,2416606.644166425,25.247546049608374,No,1.2554291414465364,True
12858,Wildfire,Indonesia,0.0393401719416359,118.67514381177148,2023-07-14,7,26302.26204150881,4972445.910055374,0.8892916741106839,Yes,2.508453268068374,True
6287,Wildfire,Indonesia,-1.9000824588195069,113.4851919875762,2023-12-29,8,40523.380357013746,8071772.449305024,66.4846158287825,Yes,1.2442509177130072,True
3647,Wildfire,Indonesia,-1.5231750097491965,111.58416959176785,2022-12-09,7,42768.71390080232,11373881.335721541,64.18408713124938,Yes,4.110937562589433,True
10382,Wildfire,Indonesia,-4.351918329466645,111.18116113425914,2023-02-13,10,47183.25297352164,8299827.22110132,48.837941261852805,Yes,0.18532980485168382,True
19342,Wildfire,Indonesia,-2.85660668442947,111.46983520508743,2023-02-23,9,32950.68796963983,5934187.377000205,68.32529258016912,Yes,0.75,True
3360,Wildfire,Indonesia,-1.361943149069871,114.96761387554702,2023-05-26,10,53736.73582769373,13219687.331295578,30.3706515435774,Yes,0.62,True
18044,Wildfire,Indonesia,-1.938005534228501,114.8488281953226,2023-09-26,7,30002.555707402626,2453239.599608194,7.255303205098676,No,1.7324382081498653,True
9711,Wildfire,Indonesia,-2.5840291008929097,112.90658549112766,2025-06-07,8,44825.97594172875,8838816.069609389,54.726843420714644,Yes,1.0495497289717237,True
18395,Wildfire,Indonesia,0.4393324980193239,114.7361058777229,2023-02-27,7,45392.82931651085,2613029.814257695,65.90492289245297,No,0.63,True
14011,Wildfire,Indonesia,-1.9000277268425911,116.56549902498472,2022-12-25,9,50254.403327782034,2431336.137937933,65.74275234728402,No,1.4232044458115998,True
5551,Wildfire,Indonesia,-1.1590650408520158,113.7323333125358,2025-05-11,10,54058.62556402739,12984578.090697195,5.443260860730474,No,2.097862421549428,True
6288,Wildfire,Indonesia,1.7255575546514907,116.30482024229391,2024-07-27,10,41572.65281485636,8518386.5692158,4.972044003021182,Yes,0.6,True
16426,Wildfire,Indonesia,-1.4488088607803102,114.84954324121436,2023-04-01,10,48033.53060089127,3081093.1520835203,66.73376709737207,Yes,0.8,True
15671,Wildfire,Indonesia,-0.2758190966950359,113.99597121134327,2024-11-29,7,27405.71309437653,2584649.7433267524,36.28890239526976,Yes,0.78,True
7195,Wildfire,Indonesia,4.4797728883171954,114.38238834046344,2023-10-27,10,56266.4422570733,13754572.579476995,5.813940403817834,Yes,2.1891903233739507,True
5026,Hurricane,Indonesia,-4.7288912993918135,110.44048551159494,2025-04-06,7,37616.40055803082,2946949.368922122,14.072266589034902,No,2.8075912312858056,True
15583,Hurricane,Indonesia,-4.311425894919799,116.76838502799885,2023-09-20,10,59954.14287819049,5386928.400945033,65.48847567927325,Yes,0.1493443126887034,True
9675,Hurricane,Indonesia,-1.5427009041571158,113.8471198612068,2025-02-12,8,49676.928299193096,13005131.076345513,18.859492643743653,No,1.719891372270739,True
3708,Hurricane,Indonesia,-4.770924193021235,113.91005807421352,2023-12-27,9,40114.93863404067,9598047.238798525,24.27174947630947,Yes,1.1134024998686511,True
4211,Hurricane,Indonesia,-3.616656214757429,113.96032028284016,2025-07-14,7,43942.20707337608,11376156.20738779,59.143707880176514,Yes,0.87,True
12502,Hurricane,Indonesia,-4.796575533578888,113.44026103325064,2024-03-12,9,33874.07894953134,3746471.6649334664,39.45377323872393,No,2.3537550959398548,True
4527,Hurricane,Indonesia,2.133562296075033,114.9280827959516,2024-05-25,10,59276.878766000475,10075578.866160842,16.813788262960202,No,1.340093893782679,True
15721,Hurricane,Indonesia,-0.0626524559899858,116.99661860803354,2025-07-19,8,41114.64394284345,8253686.265770209,68.28318569755828,No,1.3486787929115172,True
19124,Hurricane,Indonesia,-0.9187892489529412,115.08972916630746,2024-08-07,7,33008.08238168018,8633272.735897506,7.920235682558067,Yes,2.1235920785983224,True
10852,Hurricane,Indonesia,0.6850019161352486,110.4485923890838,2023-05-19,9,57484.128013430454,14949318.798398582,60.98689976894989,Yes,0.990289387799052,True
16610,Hurricane,Indonesia,-2.5268760506830734,112.1012122245556,2024-06-16,9,38406.039494069984,7938795.496298356,8.788943454620924,Yes,5.742306960027939,True
13658,Hurricane,Indonesia,-1.3692748281991878,115.79740155622316,2023-08-23,10,38710.89664777162,11903399.626631767,1.8365380040069428,No,0.8,True
8449,Hurricane,Indonesia,-3.0708113415629823,113.90789432320068,2024-07-29,10,56420.75864777127,6265446.440126196,60.93621559640508,Yes,0.72306526873039,True
17105,Hurricane,Indonesia,-1.2491071242124103,112.96915075601314,2024-04-22,9,38601.034043613785,10180727.128330132,46.300455830880615,No,6.079475354750885,True
991,Hurricane,Indonesia,0.1126456215034154,116.86656050132612,2024-09-28,7,20262.735468177525,1769950.1633670544,63.822580238791524,Yes,0.73,True
14647,Hurricane,Indonesia,-1.3115425491569663,118.23388533574438,2024-10-08,7,35529.94844111685,9532177.226383679,54.443744253513955,No,0.81,True
19896,Hurricane,Indonesia,0.9665594745506996,110.77792093662288,2024-11-13,7,25126.69031849114,7266133.689193438,24.682956533090607,Yes,0.66,True
5285,Hurricane,Indonesia,-5.227976499427247,115.3852911012466,2023-10-03,9,45962.78024947899,10198970.292443536,64.16155982357569,Yes,5.036465453361762,True
3883,Hurricane,Indonesia,-1.1102033097889925,111.4113590622572,2023-02-17,8,39329.22201297359,2270526.507255054,4.48436788796304,No,2.098857692222123,True
6552,Hurricane,Indonesia,-2.1413283679179687,115.44121943300306,2025-04-16,10,42750.9229884841,9712262.794037879,40.160839133741554,No,5.473473901395585,True
8307,Hurricane,Indonesia,-0.1641260213358454,112.7036494312772,2024-03-04,10,46553.68503438741,11554752.641247261,8.645057621237054,No,5.25411596252284,True
4317,Hurricane,Indonesia,-0.361679704729693,114.66237967703796,2023-10-14,9,35137.98274365945,6523299.177584246,29.503398338912316,No,0.79,True
5732,Hurricane,Indonesia,-0.2301227013627964,114.85291630837092,2024-09-25,7,38504.86951425048,7036569.003890974,24.297950037881403,No,4.286087954157788,True
15308,Hurricane,Indonesia,-0.9009388525084854,113.59025737009527,2024-07-03,8,34980.658226093845,4817433.6829287335,6.204429326724567,No,0.69,True
8882,Hurricane,Indonesia,-1.0500996346459357,115.42634118668916,2024-07-16,9,33770.166520241015,9069008.645197831,38.872336773698386,Yes,0.12976845704422735,True
11602,Hurricane,Indonesia,-0.0712491253289436,111.95331540543305,2024-11-22,8,39952.572021967404,11102302.016317105,24.207528345587416,Yes,0.77,True
13145,Hurricane,Indonesia,1.771544793813653,115.16164743915596,2024-08-09,9,37140.454573858464,7835824.630186002,28.37110165924099,No,0.8,True
13551,Hurricane,Indonesia,-1.1343445590786214,113.0655967240899,2024-02-12,10,49325.64908286513,2358124.8157306956,23.246298783552504,No,0.65,True
19579,Hurricane,Indonesia,-0.7803524589739375,113.440170233575,2023-07-02,9,52376.14859849482,3799807.40527538,61.7378549220059,No,0.65,True
16518,Hurricane,Indonesia,1.777940984448913,116.08982101701798,2023-03-31,8,42142.11878025371,11095776.699647272,14.119336124925066,Yes,4.513391339244168,True
11617,Hurricane,Indonesia,-0.1125884403307169,113.27233767148698,2025-06-25,7,27895.51298005781,2440802.7171558198,7.034755002871252,Yes,0.57,True
7405,Hurricane,Indonesia,-0.9073305930901724,115.52793177993765,2024-05-20,7,29771.48145695523,6168240.679970635,39.4603075652271,Yes,5.726929909132697,True
6026,Hurricane,Indonesia,2.239360629236669,108.19149013422742,2024-03-18,8,35517.96561376946,3850253.908889188,59.47468529357744,No,0.9846869965742122,True
14205,Hurricane,Indonesia,-3.0654097547474253,120.10024326092982,2024-05-16,7,31281.584853526823,3668611.3184794635,20.638255784769637,Yes,0.5061436092542507,True
15322,Hurricane,Indonesia,-2.030567155861823,112.61349553633328,2025-12-06,9,51674.10102752541,4701855.322033441,33.46910020161038,No,0.86,True
16269,Hurricane,Indonesia,1.757083954523401,113.84055672305708,2024-01-03,10,48529.12221505194,10871989.811486721,1.9431169979350535,No,0.35615559548276543,True
12420,Hurricane,Indonesia,-3.5601173181883623,110.46197681486342,2024-10-30,10,44314.97580666926,7708677.128518569,18.315160275892666,No,1.6462341582960263,True
12540,Hurricane,Indonesia,-0.5156671745224706,111.816552416661,2025-03-11,10,31456.51780729813,4021618.853962452,4.244067808215168,Yes,0.66,True
15527,Hurricane,Indonesia,0.6528411522534173,111.98177775805458,2025-06-17,7,35857.85536696423,1990884.5519205986,45.46161412205766,No,0.30176470072907213,True
18462,Hurricane,Indonesia,0.8728938981595787,112.97926054158506,2025-09-13,10,59351.39683131799,5321974.6416770695,30.529788827455054,Yes,0.63,True
2448,Hurricane,Indonesia,1.4225709239154178,115.05493386412412,2025-10-19,7,28822.974067088697,5173866.890503399,55.34193486740308,No,0.6,True
7663,Hurricane,Indonesia,-1.2361606701046184,114.71652862112497,2023-10-31,10,58612.492223882946,16742057.732406665,52.81016080428143,Yes,6.313059319765563,True
11279,Hurricane,Indonesia,-2.1520836726821866,108.46091842967957,2025-01-09,9,35451.277231424785,6226848.498673126,50.56085080320407,No,0.85,True
91,Hurricane,Indonesia,-0.341724096722203,118.97516485174724,2023-08-18,10,44630.83666251411,9365404.527185502,45.369217206071596,Yes,0.92,True
8719,Hurricane,Indonesia,-1.463037303417562,114.5443826553934,2024-04-09,8,37815.80420360919,9793497.628327155,14.88421209573733,Yes,6.612535110476614,True
5793,Hurricane,Indonesia,-0.4764794658068046,114.62197493541356,2025-02-24,9,51311.31836873708,2315571.9782924177,31.793589953554,No,0.75,True
17359,Hurricane,Indonesia,0.0611315546379732,117.1870430396242,2024-07-11,10,46733.054501750485,8560091.125228636,30.56713615657223,Yes,0.89,True
6701,Hurricane,Indonesia,0.5500175136358673,110.00358488166286,2024-05-24,9,42820.49363429533,10409971.653751552,21.66874385718301,Yes,3.436910888405849,True
3065,Hurricane,Indonesia,-0.54279547889207,114.69733844642673,2024-10-12,10,45129.05708026149,3570904.36261945,22.69591499246705,Yes,3.719501437154266,True
13717,Hurricane,Indonesia,3.6750850327468862,113.23459078857996,2024-01-31,7,38825.134431361075,5002175.0619705,60.37525916984664,Yes,2.0935690688368886,True
7279,Hurricane,Indonesia,1.6967222307638123,113.12123449070867,2023-10-03,10,60721.516491430775,4267933.790869825,66.81683443274532,Yes,2.766341889303769,True
2711,Hurricane,Indonesia,0.2947067247436868,114.41442276515048,2025-05-02,7,44069.130611558285,6028024.615908959,23.160337802577423,Yes,3.184772197112385,True
7845,Hurricane,Indonesia,-3.807611754098291,114.17608259470596,2024-06-17,7,35896.05150615821,7537696.7980203675,76.12463271185742,Yes,0.7,True
13541,Hurricane,Indonesia,-1.512542104163987,112.75041736399366,2023-11-12,9,40679.187194689475,9249224.933491195,17.589538868431067,Yes,0.9,True
1062,Hurricane,Indonesia,-2.786601380695614,111.94855081589532,2024-08-21,9,39046.771138742035,3497998.025180784,62.64580064718184,No,0.98,True
17323,Hurricane,Indonesia,-0.4955668255948238,113.97879646207902,2025-02-28,9,53530.42501915392,10069005.505847253,17.242269300601812,Yes,1.9156970886955036,True
13271,Hurricane,Indonesia,0.3618829697863573,116.1419723742044,2023-08-01,8,32123.688975449055,6395658.647119244,49.18078778476497,Yes,0.61,True
15399,Landslide,Indonesia,-3.4072981552621733,112.46211438382696,2024-12-01,9,41196.21244057081,6561698.50114286,54.7638962823148,Yes,0.9282754022690658,True
10836,Landslide,Indonesia,-1.471280185234788,119.64230434227078,2024-07-22,8,31865.714086139153,7127111.480689035,12.972042891556328,Yes,4.649192374261256,True
10297,Landslide,Indonesia,-0.0451008091618031,111.70362033857477,2025-11-24,8,47525.09163934436,10355276.713244941,24.75203124809222,Yes,0.67,True
6927,Landslide,Indonesia,-2.517076924751427,117.24379992794326,2025-02-20,10,46739.15219014667,3276331.068744215,32.10045038000445,Yes,3.5555922055635936,True
17150,Landslide,Indonesia,1.067503653970923,115.81080664626256,2024-02-06,7,28072.885000139693,4013623.078159984,41.23201030097455,Yes,4.101233839496488,True
8728,Landslide,Indonesia,1.7439227344864237,111.03812769842042,2024-02-28,8,46924.55298947293,7222772.472665494,33.93679049834679,Yes,0.58,True
1289,Landslide,Indonesia,-0.6658306470794065,114.83159276189905,2025-11-07,7,41243.75127125938,2466506.1050709304,36.050908352581445,Yes,2.5073614225065404,True
15951,Landslide,Indonesia,-0.8048737315758354,112.64068636778762,2024-08-26,7,18780.796655084872,3714263.092659877,19.513524107155874,No,0.65,True
12117,Landslide,Indonesia,0.0245659447536205,113.56300556875196,2023-07-03,10,37284.32751463709,8938037.168534614,20.80966309773644,No,0.58,True
10084,Landslide,Indonesia,-2.9272788952535262,113.28271947631792,2025-04-27,9,44764.78121624962,7507532.320915407,20.770254525967875,Yes,4.1032910870117485,True
16829,Landslide,Indonesia,-0.4461695170850159,112.66316735125147,2023-05-29,7,43164.474263938006,4012100.335624391,57.30807136482543,Yes,0.66,True
